credit_score,income_level,debt_ratio,employment_years,payment_history,credit_utilization,account_age,loan_amount,credit_score_alt,income_score,inquiry_count,address_changes,financial_health,random_noise_1,random_noise_2,transaction_volume,spending_pattern,risk_interaction,target
-2.83669873,0.270140853,-0.702494151,-5.241140815,-1.833425007,-0.521878769,,0.133116949,-0.077329968,1.922892104,0.097972669,1.722689694,-1.885000175,-0.771740815,0.463164111,,2.816142595,-4.738232951,1
2.215966989,-0.905307416,-1.444522242,-0.542612783,0.989758293,1.914565532,2.453471555,1.35628926,0.133262292,0.92337349,0.351322099,0.915369029,0.848189898,-0.497961847,-1.411973933,1.828539135,2.405227513,1.886910119,0
2.73638624,-2.242752364,-0.446837736,-0.629774466,-0.951796039,0.079957082,0.662214277,-0.262535344,-1.842951387,1.381926986,2.325750739,0.781198298,1.116026926,-0.512534111,1.113708733,0.492949325,1.473221124,0.620209423,0
2.834009697,-0.942915305,-2.776745497,-2.12886554,1.457354132,-0.05716389,4.875058682,1.739864158,-0.688137192,0.411433369,-1.497531061,-0.030407363,1.437169987,-0.80152759,-2.124577365,2.201279289,-0.281034965,8.862730093,0
-0.288990992,0.868459296,0.311814078,2.338516832,0.201247101,0.015176755,-3.203474091,-1.245420222,0.475192771,-0.160326939,1.476483598,-0.107286314,-0.116424605,-0.347186495,,0.679266069,1.321297757,-1.343683022,0
1.476108998,-0.078572988,0.079059454,1.575128137,2.878343982,-1.336853813,-0.344710983,-0.408189984,0.991164174,2.641585651,-0.320983266,-1.308578051,0.761143892,0.77080222,-0.309610243,1.054873711,2.013943162,-0.399384577,0
-1.296772129,4.311035207,-3.294315729,-0.302666072,2.819570913,-2.199325029,-3.155085404,-0.34505545,,-0.414386186,-0.074195564,1.137891156,0.762053862,-1.053835495,,0.902011725,-2.44658421,6.053076353,0
-0.432242494,0.093503916,-1.519081304,-4.386072309,-0.860746407,-0.41044934,0.727646601,0.738510813,-1.162494767,1.858773123,1.012229238,,-0.434880628,0.427814395,,2.599798249,-1.509739743,1.300854231,0
0.668089218,0.733593095,-0.93649212,1.640877809,0.657501963,-0.419414513,-2.094948,-0.996394684,0.396970558,0.394949608,-1.684083032,0.765633926,0.987957636,-1.70190223,2.245289379,0.400520794,-2.337186398,-2.370272545,0
-2.589223628,3.430837549,-3.235301459,-2.211850894,-0.501529872,-2.086333585,-1.387200136,-0.931775576,-0.954893484,-2.460982781,0.573614619,-1.066862717,-0.592722096,-0.561337996,-1.021060907,1.430533943,2.385206105,10.54645669,0
-2.761298916,2.828235073,-0.057131795,2.373365299,0.194536186,0.806184695,-4.539013049,-1.919130257,1.00651739,-1.18954438,0.249678312,-3.996017256,-0.042851063,-0.3294893,2.929466067,0.4369661,3.184989273,-1.563023871,0
0.149759427,1.823803243,-1.189319489,-3.452348724,3.94252365,-0.522831792,,2.722026657,-2.158787723,0.369923431,0.888676896,2.094874881,1.06784586,1.674859673,0.524552136,2.025092843,2.857078213,1.813679362,1
1.139156322,-1.581784459,-2.016333125,-2.209392132,-1.835900883,-1.518009192,4.583280501,-0.6722493,-1.853003396,-1.270946182,0.433752966,-0.981907421,0.378038511,-0.274802305,0.110466165,2.958530499,,4.286642786,0
1.772790361,0.182583634,-0.201115114,5.250202862,2.347062652,-1.911513592,0.565908791,,0.074254678,-2.729239897,3.83295021,-1.432996375,0.997825817,-2.201243473,0.571488424,1.291079868,-2.465066577,-9.129079994,1
-0.400494412,-0.536411156,0.441823611,-1.118694543,1.023745674,-1.636090139,0.292042767,-2.035716712,-1.773518374,2.592686438,,1.368262041,-0.499843326,,3.035913299,1.41333916,3.288667592,-1.360453948,1
0.805878888,-1.939918907,-0.127584895,-0.498943718,-1.666388811,0.718748809,2.409983142,-1.036870086,-1.324881937,-0.11129598,-0.796495433,-0.825622752,-0.722385774,0.034029586,-1.192311605,3.190744027,1.130017466,0.311655889,0
1.820096818,-0.431663448,-0.794317424,1.656873191,2.544588599,-1.279811826,1.546536857,-0.246793456,2.632574496,2.946046927,-0.93471079,1.787885491,0.76199399,0.613770856,-1.344501503,1.310842843,-1.06019056,-2.135547082,0
-0.462352845,1.341343331,-0.425544028,-3.575476708,2.077363712,-2.190649163,1.335856562,2.920702234,-0.731248617,-0.071202925,,1.230610709,0.40722208,,-0.905839436,1.412175079,2.244932688,-2.748807997,1
1.395353062,-0.33350773,0.590876249,2.515183649,-0.97251521,0.830433052,-3.487225147,0.289792768,,0.22273491,,1.110424782,1.092627664,0.167570106,0.038571776,1.465936792,,0.162717271,1
2.746238927,-2.629550912,1.307556542,-4.094791282,-2.422948929,-1.491118366,-1.744750963,2.841200324,-2.632658241,2.392677629,1.783524797,-2.57872028,0.263775947,1.162259598,-2.07092535,1.81181344,2.984516643,-9.82297507,1
-0.008025852,1.038668589,-3.026428726,-2.492391666,0.743499443,-0.105191388,0.941600168,-0.446635211,-0.872122725,1.245905445,2.130756372,2.061499174,0.301000143,-0.539591221,0.026807087,,2.976572156,10.10109431,0
-0.479319312,-1.152057478,-1.569805227,-4.822844749,-2.976795667,,0.382929041,-0.940758814,-1.221960479,3.624910814,-0.706119441,0.590250956,-0.793804344,0.894910556,2.03225656,2.518665876,1.903319556,0.715127137,1
1.925724075,-1.754804194,-0.052044717,-0.871907277,0.024798325,-1.147538004,,0.594448579,0.297943478,2.10419143,-1.24853336,-0.784698851,0.034776006,-1.632014885,0.181688869,1.098511371,1.703383523,0.291941485,0
2.369924289,-0.124138604,-2.38326679,-1.211440199,1.805261572,2.655197007,2.246936587,2.504748362,1.00443824,1.596880375,0.707123335,0.138099241,1.549703905,-0.904947833,-0.351222551,0.265256221,-1.400851109,5.697343545,0
,1.809898743,-2.208217519,-2.471380708,-0.283478453,-1.687558868,1.114697483,0.047595111,1.221807994,-0.016508263,-0.828334566,-3.317223419,-0.649300073,-1.807041395,-0.741792538,2.2004164,2.04161652,6.06587062,0
-0.667954343,2.926288724,-2.618691099,0.81233832,-0.521887848,0.626176544,-3.950235517,0.369020498,1.590681384,-1.621586311,0.949397727,0.615575061,0.711125778,-0.274845301,1.078214045,0.962069283,-1.838884353,0.339749875,0
1.129885884,0.036586758,-1.934316645,,,0.345445121,-0.657065492,2.631826577,0.53796647,0.718788135,0.454384531,-1.732868715,0.556981422,-0.046261217,-0.990999328,,2.696585686,5.591540571,1
2.728167664,-0.723587688,-1.406881855,-3.394335015,0.330557141,-0.003076582,0.320272336,3.454632896,-0.365218386,2.267815901,-2.273616172,-2.554806515,1.110663971,0.114101492,2.215675105,1.629639443,1.861898918,1.975501865,0
-1.133326628,2.177446051,-2.617503619,-3.513101554,1.874695812,1.77130113,0.83582761,2.061325775,1.382039561,2.174327297,2.321257802,,0.188868948,0.061883353,2.320031697,2.750115162,2.754554643,8.691977144,0
0.227926036,-1.395463607,0.013711671,-0.41435797,0.568077653,0.342146609,2.511527085,-3.026733839,-4.407008478,-0.159553196,2.84381651,2.122839075,-0.486112695,-0.927553331,0.308100958,2.942995802,-1.692970192,1.098926735,1
3.182942449,-2.985206564,-0.994479212,0.156190342,-1.558913746,-0.040459036,3.308279218,-0.802039404,,-0.01520756,-0.919183036,-1.252674109,0.604125479,-0.190240844,-0.013818106,3.636674288,1.514429243,-0.019970446,0
0.818478581,-5.910609179,3.975024653,,-5.623632081,-2.41687759,1.211169743,-4.514773231,,3.060432371,-0.43155234,2.880709878,,-1.497446669,1.23679177,2.796560742,3.318090134,11.42086379,1
-1.539231369,1.776153406,-0.875369391,1.446869713,0.150806906,-2.289556597,-2.36135086,-2.881327053,-0.382285515,-0.921997295,0.428798086,-1.084442633,-0.117220058,1.363228975,1.313758203,0.022002242,0.913394411,-1.230393133,0
1.129522988,-1.472326277,1.048838904,0.637138592,-0.578786768,,0.53680967,-0.310572408,-1.088614476,-0.381925507,0.501685185,-3.193244324,0.584868463,-0.303626073,-0.967190077,0.969595543,-3.182401804,1.291589686,0
-0.69882615,-0.299158327,-1.394530995,-2.706911275,-0.735858942,0.603431472,1.312798791,-1.325477999,,1.726296152,1.137816409,,-0.496992851,-0.488886119,-0.63186616,2.505219719,-3.583034246,2.690019697,1
0.773359091,-0.695756966,0.24608859,3.582414961,1.434426268,,0.343211259,-3.448564509,-0.067708492,0.760708356,3.015306808,2.104460916,0.484548133,1.588940328,-1.586816922,0.937705993,-2.886797673,-2.750043562,0
-0.291477351,1.313729885,-2.067097422,-0.062652408,1.750782284,-0.999396437,,-1.40180219,-1.574090337,-1.436822732,-0.115420841,-0.16061672,-0.066461034,-1.242246534,0.490877926,1.703482979,2.497644517,2.400747204,1
-0.081804997,,0.901612801,-0.06077559,1.251614571,-1.257103489,0.20922473,-0.383673372,-0.606972376,0.93243352,-1.047445867,-0.866917134,-0.073676588,-1.125587114,0.79995346,1.716875614,2.684671678,0.32458949,1
2.12010869,-0.749701861,-0.364339962,0.988435331,-0.2260419,0.221861289,-1.002637154,0.832864979,0.956532514,0.878903012,-2.068978842,0.168032807,0.642973974,-1.096220325,-1.619910765,0.934919018,1.311580906,0.168785553,0
2.277960502,-1.627768307,0.781393641,-2.935295217,-1.461397783,-0.787436821,-1.76480846,,-2.408609648,1.22028207,-1.09639506,0.783208925,0.2725915,-0.067871382,-0.546238686,2.952947722,-2.430589704,-5.22945069,0
0.373896787,-1.873774027,1.013059626,-0.767124507,-2.248804301,-1.401321514,-0.136410611,-1.185401654,-0.945234651,1.241082606,0.100309541,2.131317869,-0.746982961,0.43163163,,1.449372529,-2.537530437,0.070187085,0
-0.230378288,-0.585533519,0.385434385,-3.339804443,-1.809827307,0.250758752,0.719178921,2.462117408,-0.499340526,-0.135849739,2.691836795,2.487298614,-0.01487058,0.739675468,-1.078559772,,1.558609719,-4.148112604,0
1.420931793,-1.061766029,-0.119478608,0.580807428,-1.357624901,0.442353836,-0.728297953,-0.174246125,-0.569828404,-0.178578974,-0.776416949,-0.767583562,0.712857413,2.571995317,0.661220472,5.692115646,3.841339882,0.185741886,0
2.952971302,-1.4713394,-0.747127686,0.528675388,3.758649389,-3.053183058,3.604866578,-0.527100262,0.833860094,3.974830786,,-2.506885835,1.256148438,-2.249432454,-0.88017848,1.240454367,1.389514917,0.358752285,0
2.972993124,0.040624745,-2.676032376,-0.231308179,-0.216784511,2.466377104,-0.261424605,2.607174743,0.587222954,-0.539992168,0.125365656,-0.62423729,1.340235605,0.608735589,-0.360991147,0.773593513,3.053944235,4.137212076,0
0.755784477,-0.791023939,-0.589191092,-2.873409218,-2.284076871,-0.782534111,-1.238021869,0.571296031,-1.900437164,0.728925124,1.78258991,0.348504912,0.078176915,-0.557130573,-1.952774074,1.290324815,-3.163913732,-1.544871011,0
1.691555521,0.009188882,-2.088597782,0.277550924,-1.124941421,1.173391403,-0.831222334,1.284503388,2.652789159,1.014541041,3.790398639,-1.854766067,1.109118868,-0.586415149,0.224388252,2.337851971,1.130691049,1.542171419,0
-0.745826657,0.034082271,1.067992777,2.935253801,1.793803454,-2.509385996,-0.290460849,-4.25834679,-1.760021564,-0.097023769,-0.796303159,-1.842871647,-0.381202217,-0.619772128,-0.053127984,2.157626352,2.082251395,0.624822571,0
1.80135685,-1.420525919,0.508241655,3.310809221,1.260714271,-0.806173129,0.583570958,-2.108492022,0.864745411,1.687284337,-0.734159164,0.498818187,-0.040534332,-0.908769671,-0.8747511,2.211670677,-2.661092228,-1.842520966,0
-0.91114482,1.540067204,-2.426316587,-2.804580065,0.693635034,0.353699817,0.841060622,,-0.11187822,0.717482305,1.566241316,-0.207574233,-0.197755365,1.684524835,-0.226817157,1.878979812,-2.313783689,6.767394583,0
-0.990655245,2.339102587,-4.389435048,-3.678698492,1.609488435,-0.125749119,1.500514592,-0.460071769,-0.731694828,1.369480278,1.022837234,,0.322024558,0.842297327,0.216353857,0.688433429,,21.48245891,1
0.118281004,,0.153952239,-1.443266142,3.485103508,0.172396646,-0.344569729,2.517417735,-1.232287008,0.025841538,2.920060989,,0.842542807,0.023195979,,2.758959087,-1.808375546,-1.133560402,1
-0.416052233,0.399417464,-1.497981041,-1.446993589,-0.650539992,-0.824210848,0.48956238,-0.353025732,0.564522856,0.85088975,1.025892278,,-0.748702701,1.351015752,-1.771515053,2.988700733,2.450411363,1.472620514,1
-0.871274577,,0.753305924,0.007614473,-2.181966101,2.481964431,-2.838181733,1.838937921,3.167084187,,-0.538938136,-1.78361966,,-1.512528965,2.166689319,0.555447392,-2.753105189,0.639564497,1
-2.837531936,0.952203885,-0.224852071,-5.384205638,-2.74061354,-1.89262609,-1.726513007,,-0.687965026,1.45821193,1.035982246,1.72235714,-1.278722976,-1.330705131,-0.759927246,0.682613854,-3.26566492,-6.350811162,1
2.737133147,0.595943942,-4.962233182,-3.893777072,1.237466174,-1.542602953,1.637990034,0.822130946,-2.480866321,,1.663055371,1.743448803,2.135541061,-2.177967732,-0.116112124,4.069670319,-2.128030939,,0
0.594233065,0.665312536,-0.476066193,2.299729196,0.878284064,0.737476359,-2.314037092,,2.21613226,1.474247708,,,0.830522129,-0.69941454,1.213007682,2.664282072,2.740772904,-2.669592105,0
2.035277582,-1.294675558,0.500491444,2.390612599,-0.165594142,0.538487635,-1.117941431,-0.266343226,1.276923453,1.372592352,0.760911047,-1.793119548,0.878067722,0.161698527,4.234866225,2.854339644,-1.120332429,-0.420154784,0
,,-3.606807967,-4.453576695,1.109491291,0.113812176,0.955762212,3.073323997,-0.34853531,0.031875198,1.750012034,-2.573752659,,0.102858578,-1.49338374,2.932238369,4.144667634,16.40693121,1
2.622656027,-3.46354032,2.133296293,-0.931368396,-2.837369947,0.569889193,-0.516931385,1.578887225,-0.814868241,1.69349623,1.753943386,-1.290043082,-0.384223153,0.149341911,0.539792656,1.365419649,,0.073378456,0
1.380887619,-0.837470505,-0.964343505,-0.444666615,-2.875561521,0.197562383,-0.922015399,1.18503848,1.440263673,0.040938152,2.073238487,-0.270188346,0.375628542,-1.411056831,-0.849062742,1.669266166,-2.464592872,0.815967993,0
1.956092522,-1.379036022,0.201601619,,0.546320422,-1.945275223,2.202124069,0.952682199,,0.124835724,1.123064831,-2.489361395,0.922530652,0.803154743,-0.646548365,1.553623675,-1.752784679,-0.526719101,1
2.708761744,0.43896395,-1.812223807,1.966866042,2.92106576,0.061265637,-1.221951694,0.490935073,2.687145825,3.404945676,-0.25067712,-1.779347664,2.218878985,0.239627518,-0.864254425,0.206634365,-2.116026953,-2.241448317,0
2.668753113,-1.561724155,0.017728434,-1.602200575,-0.294781365,1.83729414,0.440652421,3.370318447,0.582073245,1.833270255,0.22007053,-1.92712327,1.189726937,0.733054281,-1.350785961,2.02341484,-2.097350949,-1.541938481,0
0.676708007,-3.094454638,2.416416724,1.147505425,-2.148242243,2.547998314,2.284485865,-0.423107295,-0.206812412,-0.117924018,1.80976345,0.253081193,-0.702954804,-1.892762178,-0.049549634,1.270471932,-1.673523153,5.656521352,0
-0.926583404,1.556666148,-0.988875806,-3.758099321,2.121102672,-2.012122422,0.937202156,1.671003147,,1.054515041,-1.075403506,0.244819807,0.180608311,0.311490859,-1.769403224,1.838422065,,-0.082360791,1
2.491710137,-2.791957888,0.163383717,-0.997141798,-1.807264865,-0.017025324,3.917087968,1.560306636,-0.922053833,-1.19463704,0.553009963,-1.419127596,0.211407303,-1.18776524,1.13616908,,0.442128102,0.502558764,0
0.57432271,2.258229472,-6.14507482,-4.948691062,1.428471761,-2.802160889,,-0.978460706,-3.356235626,0.695331789,-0.590008218,0.19827757,1.208867327,-0.397323253,0.066003523,1.236201522,-1.653238047,42.11461844,0
3.035659733,-1.711064501,-0.035774078,0.517036056,1.538192854,-0.757863875,0.969147635,0.810321945,1.234202415,3.455896201,0.043117234,-1.104024152,1.637690897,0.534364899,0.506921967,0.505148093,-2.255865811,-0.27800725,0
2.94307979,-1.030371672,-0.627549476,1.262851426,1.700912904,-1.445100559,,-0.400080108,-0.451508925,1.719789764,1.917677794,-0.608979199,1.070931804,0.091093606,-0.559426334,0.742408976,1.558787416,-1.197884294,0
2.337627779,-1.864574723,0.372201141,-1.107659835,-0.011477565,1.936751577,2.212076009,2.890972523,0.363728297,0.940159013,0.286648602,2.892213763,1.141180416,-0.85153998,-0.440644721,0.475699854,0.794462161,-0.691125155,0
0.642122826,-0.264554822,-1.198195266,,1.136459843,-1.836643197,2.506764203,,1.435231146,2.260261657,0.069654822,2.292829893,0.18284332,0.006273156,0.345076686,0.558829344,-1.253683716,1.180011387,0
1.407047292,-0.99208892,-0.997927721,-0.291774687,-0.22517255,-0.250045605,,-0.403675383,-1.290649443,-0.493951918,-2.039784211,-2.459246226,0.84502244,-1.531535315,-1.396860759,3.990865195,1.516224907,0.380125414,0
-2.244026153,1.220914647,-1.327683372,-3.584164993,-1.511560391,-0.392433213,-0.683770196,-0.662191093,-1.696407873,0.060805906,1.119380349,1.373518352,-1.280094336,1.150267396,-0.429588521,0.462531944,2.503646693,,0
3.791413512,-1.54858701,0.735857128,2.761189171,1.268896329,-0.148028842,-1.929217225,0.580969609,0.115876644,1.591023061,0.968226272,1.340513798,1.831184563,-0.205284019,-1.031536217,0.721593512,1.291738854,-0.446154549,0
0.399736481,0.735140285,-0.437748603,-0.248815797,1.086505454,-1.536866344,-1.066047024,0.413962845,-0.067756906,0.470789481,3.244882085,-2.18687392,0.312866962,1.118549944,-1.068682573,1.500823879,-0.39487309,0.233111138,0
0.305242731,0.951154221,-1.148235165,0.954395528,2.449904204,-0.114934714,1.327240583,-0.902516545,-1.715248559,-1.639942697,-0.311667352,1.593799759,0.139027169,-0.526531687,-2.531805889,1.727807542,-0.760028327,-0.559822231,1
0.423835741,-0.860701429,-0.886693206,-1.028229779,-0.200019406,1.290766657,4.889529783,1.302914487,0.655433024,-1.226441588,0.328725491,2.648277453,-0.024418914,-0.523575988,1.607191907,0.464511102,-0.737325858,-0.002005012,0
0.217788091,1.026213766,-0.964471117,2.454249082,2.66969302,0.211359775,2.664841051,0.158058755,,-1.578704515,0.524075526,-1.900580651,0.843999898,-0.764186787,-0.823846504,2.382818871,2.121276049,-3.777557504,1
1.801553731,-1.740677322,-1.106056773,-4.855179222,,-1.839702697,-0.587198493,0.549467304,-3.697518739,1.886381239,2.36617992,-1.771505078,0.131178878,0.876173932,1.396051266,2.195849354,1.049292263,-0.808339951,0
-1.260865958,2.928902705,-3.228364858,-4.354203507,-0.356923794,-3.534301165,-1.334729924,1.702968778,0.002751294,-0.532775251,0.007056701,1.95179064,-0.034663281,-0.709431157,1.282550786,0.886453903,-0.154701007,13.49894486,1
4.894626011,-1.860931052,-0.297152205,4.271598495,0.763241738,-2.274587131,0.610739119,0.39990341,,-1.583486337,0.568532289,0.608691559,2.164849756,0.644595432,-1.543199648,0.986821766,3.071656241,-7.016025631,1
1.820387917,0.616309192,-1.637046667,0.447229975,2.116761136,-0.879862721,-0.70396399,0.73479992,1.499061534,,0.911844765,0.872657295,1.312525828,-0.382452398,-1.306093483,3.323524217,1.827545645,0.341739587,0
2.363970122,-0.365660202,-1.504004229,-3.757637079,0.326606024,0.203253508,-2.149631482,2.636880661,-0.172147656,4.686052119,0.279913685,0.49306059,1.436613881,-1.9759633,3.072603551,2.40045505,2.21453356,2.276183816,0
-0.080218365,0.829490178,0.090762783,3.635725161,3.643820757,-1.488802721,-0.644809687,-3.131124345,1.109250575,2.104243063,-0.669650422,0.583252658,0.568543424,-0.570314068,2.10111113,1.84204242,2.218649,-3.949807038,0
2.292123547,-2.846637752,1.663185047,1.439592067,-0.551879902,0.055425048,1.228724524,-0.241662491,0.060895941,1.444736383,0.291134989,-2.507649831,0.218794473,-1.179108214,-0.037822216,0.291208819,1.036536138,3.242584418,0
-0.857448628,0.751769615,,-0.320376188,1.59756472,4.145845874,1.740752805,2.170531571,2.798213799,1.120775806,1.610447625,1.765171872,0.342889664,0.033902724,0.308847728,1.057727728,-2.997249573,1.189156312,0
1.64282581,-2.323411818,1.761504721,1.879198947,-1.391444596,-0.610069066,-0.513930186,,0.260475702,1.007839942,-1.389772949,2.225261986,0.123601182,-1.190407736,-0.757015684,1.589540465,1.873320136,3.430400693,1
-0.174423196,-0.214417833,-0.761487716,-3.011548296,-0.66037489,0.244147512,1.006102408,,-1.602553422,0.480057822,0.199454511,-0.532903339,-0.294349003,0.925975101,0.518823257,0.540353403,2.524892961,-0.296709455,0
,-0.655149914,1.409100016,4.111682466,1.229886119,-1.711380309,,,,-2.201698767,-0.900181222,,-0.242761629,-0.09107586,-0.860618281,,-1.103808355,1.688924474,1
1.774384897,-2.493031796,1.237546805,-0.781240609,0.163286667,-2.618998208,2.689770021,0.202807685,-0.04599897,2.315004065,1.792569943,-2.875993505,-0.011379636,-0.177595995,-2.438824517,1.531070243,-0.735728183,-0.727839056,0
1.019889853,-2.197260255,0.378523777,-1.716580637,-0.975640538,1.744471154,4.780321992,2.180825817,1.031739223,,-2.284780357,0.805658561,-0.367886274,0.655892138,-1.585866944,0.8502463,2.48543602,-0.913003284,0
3.181413487,-1.826584373,0.332853635,2.043109455,-0.154404072,1.882305556,-0.759926863,0.483829729,-0.532756275,0.352873547,-0.688382771,1.149703395,1.466305782,,0.025311297,2.324539252,-0.90405817,-1.702279381,0
-0.313488319,1.520595862,-2.353790765,,0.80876986,1.341591707,1.489468887,2.422050091,0.50276939,-0.326754347,0.565817813,-0.231943831,0.558890441,-0.020098752,-1.357280683,2.485030528,0.865888194,6.747756671,0
-1.18639676,-0.312404188,0.519006831,-3.457701673,-1.747373336,0.82049644,0.24442851,1.43627228,-0.773642855,0.559568996,2.348286044,1.903836048,-1.190610468,-0.7712003,-0.080732958,0.841846288,-3.393665966,-4.837440132,0
-0.531350014,,-2.084143961,-2.687479183,2.278626158,,-0.06873638,1.994652494,,0.868286436,0.051374608,-0.481339016,0.640103931,,-1.289593247,2.615161116,-2.114176465,5.45911107,1
0.091601542,-2.323641982,1.011036088,0.647031664,-0.248563991,1.615206739,3.088218849,-2.956731498,-2.200388234,0.852336995,-0.68279929,1.136290667,-0.673036516,-0.686049757,-0.938824707,0.631585948,-1.957011529,0.629254877,1
-1.925029055,-0.164005813,0.397010937,-4.197768438,-3.045661229,-2.509387521,-0.544248171,0.612494104,0.202613155,1.40582174,2.971735604,-1.71539581,-0.76221035,-0.617212247,1.023798368,2.609840426,,-6.653750722,1
-0.380881392,2.057584869,-1.748818878,-2.600118156,1.68923182,-1.381204576,0.977692658,3.0713461,1.264126242,-0.411655519,-2.022020851,0.077606128,0.860756303,0.107057453,0.296976657,,3.151146973,,1
3.29076203,-1.898433105,0.400308539,4.017827133,0.578838014,1.179614604,-0.828055409,-0.173336296,3.340968627,3.012871141,-3.298208935,-0.433837664,1.443337972,-0.345146881,-0.011597306,0.293003266,3.281594124,-3.049068767,0
,-6.483568885,1.830394032,,-2.787472707,-0.553166157,2.398865623,-3.946720688,-0.692226268,0.647898347,0.810021675,0.52555426,1.012489804,0.687932972,1.054756768,1.820371086,-1.067587849,0.850829551,1
0.515132008,0.710958047,-3.539460901,-3.369475464,,-0.116056799,,0.257861645,-0.842078052,,-0.603081337,-0.545148472,0.709956025,-0.612983271,,1.37561769,-1.972495891,15.01211059,1
2.560801485,-2.923074935,-0.151012941,2.29613129,-2.115446581,-0.32859856,0.872366764,-2.539281443,0.085803851,1.243433814,-1.381849226,-0.116650672,,,1.73587595,3.115150127,-3.273007525,-2.118033406,1
,0.068238989,-0.523638735,3.332851274,5.243135193,-1.710572972,1.294537645,-2.90396953,2.084736569,4.729638449,1.062534671,1.366884909,0.378238219,1.183987443,-0.551831115,0.930754323,-2.386302175,-4.567887107,0
1.855187285,-1.825872044,-0.121438561,1.178218216,-0.364282354,1.877510748,0.163904034,-1.321252749,-0.350768705,2.060790787,0.365701071,-0.906175627,0.277931755,0.341825214,-0.515561974,0.761028258,1.377130363,0.18946253,0
1.494491468,0.794433887,-3.095998958,-0.381154145,1.721227149,-1.732532953,1.095595278,-0.026064655,,1.884351559,-0.846117946,-3.011838781,0.982697811,-0.060037542,-1.56133112,1.258760924,-1.021753662,4.626285688,0
-0.630957254,0.44018305,0.664481184,4.495967632,3.014035717,-1.249510104,-0.250676723,-3.982179094,1.786075138,2.042191316,,3.029251028,-0.088755197,-0.601944442,-0.514776861,1.147643129,-2.454246274,-2.800330233,0
-0.113669448,2.306591643,-2.69992271,-1.742655625,2.112834373,2.308243257,-1.536481547,1.016206424,-0.516929539,1.085089406,1.458685992,2.606617342,1.223501641,-0.633231397,1.157723873,1.099080688,-1.339965097,6.570905261,0
-1.193205165,0.857066582,-1.137202265,-4.062232881,-0.31406574,0.374821629,-0.449898423,0.36383133,-2.452333043,0.858451434,1.125301767,,-0.552188752,-0.850613253,1.559984847,1.986901037,,1.536568429,1
1.038474154,-0.079385901,-2.522751494,-3.226426505,0.743476949,-1.797584935,,0.173514812,-1.197558601,1.789483208,0.001236204,1.361474049,-0.125761178,-0.541006866,1.152366202,2.23292331,-1.714879574,7.964599172,1
-1.364697299,1.393307315,-2.879997528,-2.933416037,0.33827801,0.687182677,2.338392736,-0.346525664,-0.746641697,-0.103076109,2.769955494,-1.025354587,-0.385161677,0.755665839,,2.562066245,-1.255573345,10.38713155,0
-0.120194825,1.107317046,-1.273522649,-2.058716977,0.965540086,2.551573712,-0.021035273,2.475184354,1.061269997,1.194998534,-1.605127149,0.354276988,0.644852043,-0.221888271,1.299774255,3.987414617,1.455272937,2.14359956,0
-2.604863192,0.453965695,0.555407258,,-0.006697985,-0.446726786,,-1.695099673,0.198949183,0.003051701,-2.138287756,0.649603432,-1.220042667,-1.349773069,-2.206222348,0.943505454,2.795594639,-0.606353429,1
0.299060478,-0.622356594,-0.452279542,-2.502617627,-1.745770451,-2.119367783,-0.577289322,-0.251014203,-1.880967181,0.584266604,-0.887862105,-0.301934041,0.058949524,1.768169293,1.077740789,2.06529684,3.083386282,-1.105793874,1
,,-0.342972806,-4.645479254,-1.018183779,-1.375652869,-2.396853208,3.266130865,-2.43055987,1.303058776,-0.068379025,-1.530778198,0.744963499,0.319965191,-0.441341432,1.00182141,-2.512117204,-4.029215438,0
1.033077152,-3.275859263,1.775368201,-0.315199567,-3.459593944,0.445255053,0.306222304,-1.551894881,-2.259968756,0.604178399,0.365009174,-1.362973894,-1.074206635,-1.406943401,0.843039977,1.76999433,-1.593590167,1.464534636,0
2.034642221,-2.374001183,0.258095489,0.005127135,-2.956756298,-0.274873484,-0.516760245,-0.990320136,-2.469945655,-0.557240764,,-1.769145448,0.425773156,-0.441848927,-1.598938017,1.19671668,3.308005733,,0
0.575095223,0.98980365,-1.945263295,1.289755608,1.640362874,-0.318496794,-0.22149335,-0.498110344,3.073558018,2.319320458,0.528083095,-1.617279975,,,1.405401159,5.067087338,2.352828668,-1.08820379,1
0.468642982,0.781117894,-1.827799982,-1.492970923,1.42530478,2.284428565,0.694036129,1.328467803,0.30794244,1.301136666,-1.877309136,-0.240920922,1.248861967,1.704592093,-1.757969695,1.95754838,1.329135472,3.87454977,0
0.357483669,3.618984516,-4.218692266,0.088264315,3.041917727,-1.885537083,-2.574128489,0.465851245,2.991216918,1.939197894,2.165646906,-1.40836798,1.83323617,-1.108112458,-0.802145893,3.54336584,-1.828059228,8.390389279,0
0.021786346,1.485528178,-2.358112196,,-1.280376654,2.275099819,-2.573063004,2.624659519,,0.730814942,0.026773232,1.347693718,0.433088588,0.976040719,-1.197713553,2.594170405,-2.117793116,7.120061045,1
-2.955563168,1.975053635,-1.866882967,-4.950403123,-0.413349498,1.149916752,0.820093238,1.182083116,0.226814765,1.120613629,1.675943747,2.55704308,-1.166732021,1.399486427,-2.105141823,2.938557203,2.602570757,3.111558489,0
